file_name,site_qualities,site_positions,hub_position,num_agents,site_converged,time_converged,start_state,maxTime
1706631030436034.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,43,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",100
1706631030436065.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,43,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030435872.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,184,"(('OBSERVE', None), ('TRAVEL_HOME_TO_RECRUIT', 0), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None))",10000
1706631030435904.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,108,"(('OBSERVE', None), ('TRAVEL_HOME_TO_RECRUIT', 0), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None))",10000
1706631030436006.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,85,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",100
1706631030436100.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,43,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030436030.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,85,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",100
1706631030436018.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",100
1706631030436114.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,43,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030436060.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,97,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030436133.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,40,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030436012.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",100
1706631030436138.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,37,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436095.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,85,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030436053.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",100
1706631030435926.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,252,"(('OBSERVE', None), ('TRAVEL_HOME_TO_RECRUIT', 0), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None))",35000
1706631030436024.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",100
1706631030436126.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,97,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030436206.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,37,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436119.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,97,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030436090.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,136,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030435948.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,252,"(('OBSERVE', None), ('TRAVEL_HOME_TO_RECRUIT', 0), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None))",35000
1706631030436108.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,136,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",500
1706631030436216.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,52,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436151.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,97,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436173.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,97,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436145.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,130,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030435984.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,175,"(('OBSERVE', None), ('TRAVEL_HOME_TO_RECRUIT', 0), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None))",35000
1706631030436177.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,77,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436187.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,84,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436155.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,130,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436047.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",100
1706631030436254.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,52,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436199.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,130,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436234.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,49,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436265.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,69,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436193.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,126,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436244.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,126,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436297.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,91,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436341.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,69,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436227.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,126,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436328.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,118,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436164.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,241,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",1000
1706631030436277.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,126,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436290.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,104,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436270.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,126,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436283.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,118,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436349.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436212.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,241,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436223.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,241,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436360.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436367.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436355.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436249.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,197,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436373.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436384.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436380.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436391.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436397.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436402.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",100
1706631030436334.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,241,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
1706631030436261.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,197,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",10000
1706631030436420.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,193,"(('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",500
1706631030436323.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,286,"(('TRAVEL_SITE', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('TRAVEL_HOME_TO_OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_SITE', 0), ('TRAVEL_SITE', 0))",35000
